"district","dem","gop","oth","DEMtp","dem_vote","gop_vote"
92,10079,21344,0,0.320752315183146,32.0752315183146,67.9247684816854
93,10555,19593,0,0.35010614302773,35.010614302773,64.989385697227
94,8581,17912,0,0.323896878420715,32.3896878420715,67.6103121579285
95,9383,5582,0,0.626996324757768,62.6996324757768,37.3003675242232
96,17269,11086,0,0.609028390054664,60.9028390054664,39.0971609945336
97,12791,18637,0,0.406993763522973,40.6993763522973,59.3006236477027
98,11236,19570,0,0.364734142699474,36.4734142699474,63.5265857300526
99,7521,17620,0,0.299152778330218,29.9152778330218,70.0847221669782
100,5232,16012,0,0.246281302956129,24.6281302956129,75.3718697043871
101,8447,14155,0,0.373727988673569,37.3727988673569,62.6272011326431
102,7693,19658,0,0.281269423421447,28.1269423421447,71.8730576578553
103,15405,9349,0,0.622323664862244,62.2323664862244,37.7676335137756
104,11387,6710,0,0.629220312759021,62.9220312759021,37.0779687240979
105,15928,10154,0,0.610689364312553,61.0689364312553,38.9310635687447
106,13451,16970,0,0.442161664639558,44.2161664639558,55.7838335360442
107,6260,18243,0,0.255478920948455,25.5478920948455,74.4521079051545
108,8286,17132,0,0.325989456290818,32.5989456290818,67.4010543709182
109,8167,16459,0,0.3316413546658,33.16413546658,66.83586453342
110,7810,18172,0,0.300592718035563,30.0592718035563,69.9407281964437
111,8871,19828,0,0.309104846858776,30.9104846858776,69.0895153141224
112,16786,11413,0,0.595269335792049,59.5269335792049,40.4730664207951
113,12464,8026,0,0.60829673011225,60.829673011225,39.170326988775
114,16202,10874,0,0.59838971783129,59.838971783129,40.161028216871
115,11708,8760,0,0.572014852452609,57.2014852452609,42.7985147547391
116,5297,9419,0,0.359948355531394,35.9948355531394,64.0051644468606
117,8079,19018,0,0.298151086836181,29.8151086836181,70.1848913163819
118,15114,13005,0,0.537501333617838,53.7501333617838,46.2498666382162
119,10510,11522,0,0.477033405954975,47.7033405954975,52.2966594045025
120,13232,13517,0,0.494672698044787,49.4672698044787,50.5327301955213
121,9064,7354,0,0.552076988670971,55.2076988670971,44.7923011329029
122,9189,16844,0,0.35297507010333,35.297507010333,64.702492989667
123,8555,16447,0,0.342172626189905,34.2172626189905,65.7827373810095
124,8289,18221,0,0.312674462466994,31.2674462466994,68.7325537533006
125,11208,20156,0,0.357352378523148,35.7352378523148,64.2647621476852
126,10124,7070,0,0.588810050017448,58.8810050017448,41.1189949982552
127,6905,3264,0,0.679024486183499,67.9024486183499,32.0975513816501
128,12730,15301,0,0.454140059220149,45.4140059220149,54.5859940779851
129,11524,7078,0,0.619503279217288,61.9503279217288,38.0496720782712
130,11340,17105,0,0.39866408859202,39.866408859202,60.133591140798
131,15045,17984,0,0.455508795301099,45.5508795301099,54.4491204698901
132,15734,10917,0,0.590371843458032,59.0371843458032,40.9628156541968
133,13852,9754,0,0.586799966110311,58.6799966110311,41.3200033889689
134,10355,6738,0,0.605803545310946,60.5803545310946,39.4196454689054
135,15316,8076,0,0.654753761969904,65.4753761969904,34.5246238030096
136,12465,8815,0,0.585761278195489,58.5761278195489,41.4238721804511
137,15807,14728,0,0.517668249549697,51.7668249549697,48.2331750450303
