"district","dem","gop","oth","DEMtp","dem_vote","gop_vote"
93,13209,16232,755,0.448660031928263,0.437442045304014,0.537554642999073
94,10948,15025,565,0.421514649828668,0.412540507950863,0.566169266711885
95,10503,4238,380,0.712502543925107,0.694596918193241,0.280272468752067
96,19122,8729,517,0.686582169401458,0.67406937394247,0.307705865764241
97,15135,15712,535,0.490647388724998,0.482282837295265,0.50066917341151
98,13879,16426,563,0.457977231479954,0.449624206297784,0.532136840741221
99,8882,16097,522,0.355578686096321,0.348300066664052,0.63123014783734
100,6596,14322,342,0.315326513050961,0.310253998118532,0.673659454374412
101,10612,11653,486,0.476622501684258,0.466441035558877,0.512197266054239
102,10252,16710,509,0.380238854684371,0.373193549561356,0.608277820246806
103,17062,7202,545,0.703181668315199,0.687734289975412,0.29029787577089
104,12532,5215,404,0.706147517890348,0.690430279323453,0.287311993829541
105,17950,7708,494,0.69958687348975,0.686371979198532,0.294738452126032
106,16255,13624,632,0.54402757789752,0.532758677198387,0.446527481891777
107,8274,15361,1040,0.350074042733235,0.33531914893617,0.622532928064843
108,10141,14288,1137,0.41512137213967,0.396659626065869,0.55886724556051
109,10148,13959,596,0.420956568631518,0.410800307654941,0.565073068048415
110,9551,16134,661,0.371851275063266,0.362521824944963,0.612388977453883
111,10054,18329,608,0.354226121269774,0.346797281915077,0.632230692283812
112,17370,10266,512,0.62852800694746,0.617095353133438,0.364715077447776
113,12834,7214,390,0.640163607342378,0.627947940111557,0.352969957921519
114,16778,9671,539,0.634352905591894,0.621683711279087,0.358344449384912
115,11970,8142,416,0.595167064439141,0.583106001558846,0.396628994544037
116,6267,8208,295,0.432953367875648,0.424306025727827,0.55572105619499
117,10005,16801,490,0.373237334925017,0.366537221570926,0.61551143024619
118,15837,11674,529,0.575660644832976,0.564800285306705,0.416333808844508
119,11442,10221,396,0.528181692286387,0.518699850401197,0.463348293213654
120,14184,12024,491,0.541208791208791,0.531255852279112,0.450353945840668
121,9569,6489,337,0.59590235396687,0.583653552912473,0.395791399817017
122,10743,14943,578,0.418243401074515,0.40903898872982,0.568953700883338
123,10975,13520,589,0.448050622576036,0.437529899537554,0.53898899697018
124,10178,16016,613,0.388562266167825,0.37967695005036,0.597455888387362
125,14646,16248,545,0.474072635463197,0.465854511911956,0.516810331117402
126,11104,6684,480,0.624241061389701,0.607838843880009,0.365885701773593
127,7361,3087,379,0.704536753445635,0.679874388103815,0.285120532003325
128,14025,14329,652,0.494639204345066,0.483520650899814,0.494001241122526
129,12425,6568,491,0.654188385194545,0.637702730445494,0.337097105317183
130,13145,15755,687,0.454844290657439,0.444282962111738,0.532497380606347
131,17169,15323,629,0.528406992490459,0.518372029830017,0.462636997675191
132,17070,9077,527,0.652847362986193,0.639949014021144,0.340293919172228
133,14810,8334,528,0.639906671275493,0.625633660020277,0.352061507265968
134,10981,5786,369,0.654917397268444,0.640814659197012,0.33765172735761
135,16097,6841,465,0.701761269509112,0.687817801136606,0.292312951331026
136,13197,7726,473,0.630741289490035,0.616797532249018,0.361095531875117
137,17258,12719,615,0.575708042832838,0.564134414225941,0.415762290794979
138,14093,15917,656,0.469610129956681,0.459564338355182,0.519043892258527
139,11419,17706,495,0.392068669527897,0.385516542876435,0.597771775827144
140,15467,8899,533,0.634777969301486,0.621189606008273,0.357403911803687
141,14574,7834,568,0.650392716886826,0.634314066852368,0.340964484679666
142,18108,12405,549,0.593451971290925,0.582963106045973,0.399362565192196
143,18932,15151,665,0.555467535134818,0.544837112927363,0.436025094969495
144,19107,12282,514,0.608716429322374,0.598909193492775,0.384979469015453
145,14833,14858,602,0.499578997002459,0.489651074505661,0.490476347671079
146,16149,9471,512,0.630327868852459,0.617977958059085,0.362429205571713
147,16901,15167,525,0.527036297867033,0.518546927254318,0.465345319547142
148,29912,6234,374,0.827532783710507,0.819058050383352,0.170700985761227
149,23460,6869,420,0.773517095848858,0.762951640703763,0.223389378516375
150,19864,10319,462,0.658118808600868,0.648197095774188,0.33672703540545
151,23495,9751,486,0.706701558082175,0.696519625281632,0.289072690620183
152,19604,8746,407,0.691499118165785,0.681712278749522,0.304134645477623
153,24852,8051,404,0.755311065860256,0.746149458071877,0.241720959558051
154,27981,4708,362,0.855976016396953,0.846600707996732,0.142446522041693
155,20842,11561,565,0.643212048267136,0.632188789128852,0.350673380247513
156,20446,10139,580,0.668497629556972,0.656056473608214,0.325332905502968
157,23285,10868,572,0.681784909085585,0.670554355651548,0.312973362131029
158,19659,10656,634,0.648490846115784,0.635206307150473,0.344308378299784
159,13055,4801,320,0.731126792114695,0.718254841549296,0.264139524647887
160,20474,14092,521,0.592316148816756,0.583520962179725,0.401630233419785
161,19457,10519,492,0.649085935414999,0.638604437442563,0.345247472758304
162,16506,8958,460,0.648209236569274,0.636707298256442,0.345548526461966
163,17438,7582,404,0.696962430055955,0.685887350534928,0.298222152297042
164,15221,2820,292,0.843689374203204,0.830251459117438,0.153820978563247
165,22664,11485,492,0.663679756361826,0.65425363009151,0.331543546664357
166,24293,10287,497,0.702515905147484,0.692562077714742,0.293269093708128
167,21390,10471,514,0.671353692602241,0.660694980694981,0.323428571428571
168,20773,9971,436,0.675676554774915,0.666228351507376,0.319788325849904
169,11265,15824,623,0.415851452619144,0.406502598152425,0.571016166281755
170,11106,8699,275,0.560767482958849,0.55308764940239,0.433217131474104
171,10524,15619,497,0.402555177294113,0.395045045045045,0.586298798798799
172,11897,7047,251,0.628008868243243,0.619796822089086,0.367126855952071
173,9988,5552,264,0.642728442728443,0.631991900784612,0.351303467476588
174,11091,5831,260,0.655418981207895,0.645501105808404,0.339366779187522
175,24958,2705,362,0.902215956331562,0.890561998215879,0.0965209634255129
176,11270,12637,502,0.471410047266491,0.461714941210209,0.517718874185751
177,12356,4537,357,0.731427218374475,0.716289855072464,0.263014492753623
178,19412,15804,569,0.551226715129487,0.542461925387732,0.441637557635881
179,9608,1264,155,0.88373804267844,0.871315861068287,0.114627731930716
180,6906,1199,150,0.85206662553979,0.836583888552393,0.145245305875227
181,16006,751,218,0.955182908635197,0.942916053019146,0.0442415316642121
182,28370,2274,287,0.925792977418092,0.917202806246161,0.073518476609227
183,13991,15186,623,0.479521540939781,0.469496644295302,0.509597315436242
184,16774,4613,289,0.784308224622434,0.773851264070862,0.212816017715446
185,14743,5007,240,0.746481012658228,0.73751875937969,0.250475237618809
186,21608,1414,296,0.938580488228651,0.926666094862338,0.0606398490436573
187,16271,14260,616,0.532933739477908,0.522393809997753,0.457829004398497
188,20003,630,244,0.969466388794649,0.958135747473296,0.0301767495329789
189,11869,8182,420,0.591940551593437,0.579795808704997,0.399687362610522
190,18566,486,145,0.974490867100567,0.967130280773037,0.0253164556962025
191,17864,619,149,0.966509765730671,0.958780592528982,0.0332224130528124
192,20189,690,166,0.96695244025097,0.959325255405084,0.0327868852459016
193,9953,15848,457,0.385760241851091,0.379046385863356,0.603549394470257
194,24856,4425,463,0.848878112086336,0.835664335664336,0.148769499731038
195,20410,944,261,0.955792825700103,0.944251677076105,0.0436733749710849
196,11604,16039,604,0.419780776326737,0.410804687223422,0.567812511063122
197,11228,851,152,0.929547147942711,0.917995257951108,0.0695773035728886
198,17532,625,180,0.965578013989095,0.956099689153079,0.0340840922724546
199,12855,13143,558,0.494461112393261,0.484071396294623,0.494916403072752
200,30465,798,217,0.97447461855868,0.967757306226175,0.0253494282083863
201,20975,483,230,0.977490912480194,0.96712467724087,0.0222703799336038
202,7600,2324,188,0.765820233776703,0.751582278481013,0.229825949367089
203,12830,2067,175,0.861247230986105,0.851247346072187,0.137141719745223
