"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2000 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Democratic","COY, JEFFREY W.","2,202","2,202","","","","","","","","","",""
"2000 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Republican","GABIG, WILL","13,402","13,402","","","","","","","","","",""
"2000 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Democratic","TRICARICO, MARGARET","8,222","8,222","","","","","","","","","",""
"2000 General Election","DAUPHIN","Senator in the General Assembly","15th Senatorial District","Republican","PICCOLA, JEFFREY E.","65,718","65,718","","","","","","","","","",""
"2000 General Election","DAUPHIN","Senator in the General Assembly","15th Senatorial District","Democratic","SMILEK, D. ANN","31,881","31,881","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","102nd Legislative District","Republican","ZUG, PETER J.","592","592","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","102nd Legislative District","Democratic","ANSPACH, CHARLIE D.","334","334","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic","BUXTON, RON","13,462","13,462","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","MCNAUGHTON, MARK S.","16,627","16,627","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Democratic","HRENDA, LIZ","8,662","8,662","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Republican","MARSICO, RON","22,475","22,475","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Democratic","WILLIAMS, DARNELL L.","7,287","7,287","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","TULLI, FRANK","21,587","21,587","","","","","","","","","",""
"2000 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Constitution","RHINE, JEFFREY A.","2,365","2,365","","","","","","","","","",""
"2000 General Election","DELAWARE","Senator in the General Assembly","9th Senatorial District","Republican","BELL, CLARENCE D.","52,888","52,888","","","","","","","","","",""
"2000 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Republican","TILGHMAN, RICHARD A.","21,118","21,118","","","","","","","","","",""
"2000 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Democratic","YEAKEL, LYNN H.","18,051","18,051","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","DRIGGINS, LAVADA E. Y.","5,378","5,378","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND, THADDEUS","9,549","9,549","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR, STEPHEN","19,286","19,286","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Democratic","MCLAUGHLIN, MARY ELLEN","9,907","9,907","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","GANNON, TOM","15,923","15,923","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Libertarian","SMITH, BARTON B.","792","792","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","RAYMOND, RON","13,206","13,206","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","FARROW, JIM","7,392","7,392","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE, NICHOLAS A.","15,485","15,485","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","PHILLIPS, BERTHA A.","8,667","8,667","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Republican","CIVERA, MARIO J.","13,780","13,780","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic","ACHTERT, ALFRED","8,151","8,151","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH, WILLIAM F.","19,883","19,883","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Democratic","RICCIUTI, CHRIS","10,060","10,060","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","PARKER, CAROLYN H.","9,010","9,010","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI, GREG","20,361","20,361","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","167th Legislative District","Republican","FLICK, BOB","2,986","2,986","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","167th Legislative District","Democratic","COHEN, MICHELLE","1,767","1,767","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","RYAN, MATTHEW J.","20,506","20,506","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Democratic","HUTCHESON-WILLIAMS, WILMA","10,205","10,205","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","DONOFLIO, ANTHONY","44","44","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","1,300","1,300","","","","","","","","","",""
"2000 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","4,062","4,062","","","","","","","","","",""
"2000 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","4,009","4,009","","","","","","","","","",""
"2000 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","6,174","6,174","","","","","","","","","",""
"2000 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","171","171","","","","","","","","","",""
"2000 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","3,157","3,157","","","","","","","","","",""
"2000 General Election","ELK","Representative in the General Assembly","75th Legislative District","Republican","MEIER, DAVID P.","3,469","3,469","","","","","","","","","",""
"2000 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","SURRA, DAN A.","10,015","10,015","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","1,131","1,131","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","963","963","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","68","68","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","217","217","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Republican","EARLL, JANE M.","53,617","53,617","","","","","","","","","",""
"2000 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Democratic","JONES, JOHN PAUL","39,254","39,254","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","BEBKO-JONES, LINDA","14,166","14,166","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","CAPPABIANCA, ITALO S.","15,354","15,354","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Republican / Democratic","BOYES, KARL","28,496","28,496","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","MITCHELL, DAVID E.","8,139","8,139","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Democratic","SCRIMENTI, TOM","15,637","15,637","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","11,952","11,952","","","","","","","","","",""
"2000 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Democratic","MULKEARN, KAREN L.","4,922","4,922","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","6,219","6,219","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Republican","BUSH, LYNDA","1,318","1,318","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","3,126","3,126","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Democratic","ROBERTS, LARRY","12,353","12,353","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","10,690","10,690","","","","","","","","","",""
"2000 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Republican / Democratic","STAIRS, JESS","1,013","1,013","","","","","","","","","",""
"2000 General Election","FOREST","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","856","856","","","","","","","","","",""
"2000 General Election","FOREST","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","686","686","","","","","","","","","",""
"2000 General Election","FOREST","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","39","39","","","","","","","","","",""
"2000 General Election","FOREST","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","682","682","","","","","","","","","",""
"2000 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","1,834","1,834","","","","","","","","","",""
"2000 General Election","FRANKLIN","Senator in the General Assembly","33rd Senatorial District","Republican / Democratic","PUNT, TERRY","45,281","45,281","","","","","","","","","",""
"2000 General Election","FRANKLIN","Representative in the General Assembly","86th Legislative District","Republican","EGOLF, ALLAN","4,040","4,040","","","","","","","","","",""
"2000 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Republican","GILL, KENNETH L.","7,770","7,770","","","","","","","","","",""
"2000 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Democratic","COY, JEFFREY W.","13,163","13,163","","","","","","","","","",""
"2000 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Republican","FLEAGLE, PATRICK E.","19,284","19,284","","","","","","","","","",""
"2000 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Republican / Democratic","HESS, DICK L.","5,028","5,028","","","","","","","","","",""
"2000 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Republican","BUSH, LYNDA","5,864","5,864","","","","","","","","","",""
"2000 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","8,296","8,296","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Republican / Democratic","HESS, DICK L.","1,099","1,099","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Republican","SATHER, LARRY O.","10,062","10,062","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Democratic","STROMAN, STEVE","4,390","4,390","","","","","","","","","",""
"2000 General Election","INDIANA","Senator in the General Assembly","41st Senatorial District","Republican","WHITE, DON","16,056","16,056","","","","","","","","","",""
"2000 General Election","INDIANA","Senator in the General Assembly","41st Senatorial District","Democratic","MCQUOWN, JAMES","15,118","15,118","","","","","","","","","",""
"2000 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Republican","COLEMAN, JEFF","5,527","5,527","","","","","","","","","",""
"2000 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Democratic","PESCI, TIMOTHY L.","5,246","5,246","","","","","","","","","",""
"2000 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Republican","GALLO, RICH","8,844","8,844","","","","","","","","","",""
"2000 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Democratic","STEELMAN, SARA G.","9,255","9,255","","","","","","","","","",""
"2000 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","1,794","1,794","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","1,957","1,957","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","1,935","1,935","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","70","70","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","5,266","5,266","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","41st Senatorial District","Republican","WHITE, DON","4,952","4,952","","","","","","","","","",""
"2000 General Election","JEFFERSON","Senator in the General Assembly","41st Senatorial District","Democratic","MCQUOWN, JAMES","3,231","3,231","","","","","","","","","",""
"2000 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","14,777","14,777","","","","","","","","","",""
"2000 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Republican","CLARK, DANIEL F.","6,822","6,822","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Democratic","BELARDI, FRED","15,233","15,233","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Reform","HUBBARD, ELIZABETH","460","460","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Democratic","CAWLEY, GAYNOR","16,619","16,619","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Republican","PARRY, TOM","11,130","11,130","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","17,514","17,514","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Reform","SKURSKY, LEONARD J.","149","149","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD G.","17,494","17,494","","","","","","","","","",""
"2000 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Republican","ARMSTRONG, GIBSON E.","48,945","48,945","","","","","","","","","",""
"2000 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Democratic","DEHL, RICCI","22,691","22,691","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","13th Legislative District","Republican","HERSHEY, ARTHUR D.","3,833","3,833","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Republican","CREIGHTON, TOM C.","19,212","19,212","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Democratic","HAYES, DEB","6,662","6,662","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Republican","SCHULER, JERE W.","18,697","18,697","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Republican","VO, TAN","5,981","5,981","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Democratic","STURLA, MIKE","9,185","9,185","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Republican","STRITTMATTER, JERE L.","23,363","23,363","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Republican","ARMSTRONG, THOMAS E.","16,009","16,009","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Democratic","SPICER, GARY","7,227","7,227","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Republican","ZIMMERMAN, LEROY M.","17,890","17,890","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Republican","BARLEY, JOHN E.","16,520","16,520","","","","","","","","","",""
"2000 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Democratic","BEARDSLEY, BRUCE","5,957","5,957","","","","","","","","","",""
"2000 General Election","LAWRENCE","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","11,210","11,210","","","","","","","","","",""
"2000 General Election","LAWRENCE","Senator in the General Assembly","21st Senatorial District","Libertarian","ETZEL, VERNON L.","1,294","1,294","","","","","","","","","",""
"2000 General Election","LAWRENCE","Senator in the General Assembly","47th Senatorial District","Republican / Democratic","LA VALLE, GERALD J.","21,511","21,511","","","","","","","","","",""
"2000 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Republican","NICHOLSON, JENNIFER","7,459","7,459","","","","","","","","","",""
"2000 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Democratic","SAINATO, CHRIS","16,019","16,019","","","","","","","","","",""
"2000 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Democratic","LAGROTTA, FRANK","12,454","12,454","","","","","","","","","",""
"2000 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Republican","KREBS, EDWARD H.","16,088","16,088","","","","","","","","","",""
"2000 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Libertarian","PAUL, ERIC ALAN","784","784","","","","","","","","","",""
"2000 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Republican","ZUG, PETER J.","14,118","14,118","","","","","","","","","",""
"2000 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Democratic","ANSPACH, CHARLIE D.","7,681","7,681","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Republican","BROWNE, PAT","9,599","9,599","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Democratic","ANTONSEN, PETER J.","6,667","6,667","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Republican","SAURMAN, ROBERT A.","5,094","5,094","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Democratic","MANN, JENNIFER","12,678","12,678","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Republican","PARSONS, DENNIS","5,791","5,791","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T. J.","9,590","9,590","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Republican","BAKER, JANE S.","15,666","15,666","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Democratic","SMITH, CHARLES F.","13,691","13,691","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Republican","MITMAN, MARK S.","986","986","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","1,020","1,020","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","8,354","8,354","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Democratic","YANDRISEVITS, FRANK W.","3,896","3,896","","","","","","","","","",""
"2000 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Republican","SEMMEL, PAUL W","12,992","12,992","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Republican","PARRICK-COX, SUSAN","6,288","6,288","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Democratic","EACHUS, TODD A.","12,114","12,114","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","14,190","14,190","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","POV","KENNARD, BILL","799","799","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Republican","VILLANO, ERIC F.","3,503","3,503","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","11,590","11,590","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","119th Legislative District","Democratic","YUDICHAK, JOHN T.","14,624","14,624","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Republican","MOYER, SHIRLEY A.","8,320","8,320","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Democratic","MUNDY, PHYLLIS","14,871","14,871","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Republican","URBAN, STEPHEN J.","3,866","3,866","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Democratic","BLAUM, KEVIN","11,406","11,406","","","","","","","","","",""
"2000 General Election","LUZERNE","Representative in the General Assembly","122nd Legislative District","Democratic","MCCALL, KEITH R.","249","249","","","","","","","","","",""
"2000 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","29,872","29,872","","","","","","","","","",""
"2000 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Republican","CAPPELLI, STEVEN W.","11,717","11,717","","","","","","","","","",""
"2000 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Democratic","ORSO, JOSEPH F.","8,353","8,353","","","","","","","","","",""
"2000 General Election","LYCOMING","Representative in the General Assembly","84th Legislative District","Republican","FEESE, BRETT","17,913","17,913","","","","","","","","","",""
"2000 General Election","LYCOMING","Representative in the General Assembly","84th Legislative District","Democratic","DOUGLAS, ALFRED W.","4,081","4,081","","","","","","","","","",""
"2000 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","6,554","6,554","","","","","","","","","",""
"2000 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","4,218","4,218","","","","","","","","","",""
"2000 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","352","352","","","","","","","","","",""
"2000 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","4,106","4,106","","","","","","","","","",""
"2000 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","2,260","2,260","","","","","","","","","",""
"2000 General Election","McKEAN","Representative in the General Assembly","67th Legislative District","Republican","JADLOWIEC, KENNETH M.","9,245","9,245","","","","","","","","","",""
"2000 General Election","MERCER","Representative in the General Assembly","7th Legislative District","Republican","KOPEN, JACK R.","9,038","9,038","","","","","","","","","",""
"2000 General Election","MERCER","Representative in the General Assembly","7th Legislative District","Democratic","GRUITZA, MICHAEL C.","14,055","14,055","","","","","","","","","",""
"2000 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Republican","STEVENSON, RICHARD R.","5,213","5,213","","","","","","","","","",""
"2000 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Democratic","COULTER, JAMES C.","1,658","1,658","","","","","","","","","",""
"2000 General Election","MERCER","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","12,716","12,716","","","","","","","","","",""
"2000 General Election","MIFFLIN","Representative in the General Assembly","82nd Legislative District","Republican","CLARK, DANIEL F.","4,553","4,553","","","","","","","","","",""
"2000 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Republican","BENNINGHOFF, KERRY A.","6,515","6,515","","","","","","","","","",""
"2000 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Libertarian","STROH, KATHLEEN L.","123","123","","","","","","","","","",""
"2000 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","Republican / Democratic","RHOADES, JAMES J.","13,829","13,829","","","","","","","","","",""
"2000 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Republican","VILLANO, ERIC F.","4,462","4,462","","","","","","","","","",""
"2000 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","5,240","5,240","","","","","","","","","",""
"2000 General Election","MONROE","Representative in the General Assembly","138th Legislative District","Republican","DALLY, CRAIG A.","6,201","6,201","","","","","","","","","",""
"2000 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Republican","LEWIS, KELLY","13,299","13,299","","","","","","","","","",""
"2000 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Democratic","BATTISTO, JOSEPH W.","12,592","12,592","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Senator in the General Assembly","5th Senatorial District","Republican","SALVATORE, HANK","3,518","3,518","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Senator in the General Assembly","5th Senatorial District","Democratic","STACK, MIKE","2,681","2,681","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Republican","TILGHMAN, RICHARD A.","36,546","36,546","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Democratic","YEAKEL, LYNN H.","38,841","38,841","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Republican","GODSHALL, ROBERT W.","16,106","16,106","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Democratic","O'BRIEN, DAVID","6,878","6,878","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Republican","HARPER, KATE","17,685","17,685","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Democratic","FRIEDMAN, KAREN","15,944","15,944","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Libertarian","LEARD, S. DOUGLAS","312","312","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Republican","FICHTER, JOHN W.","10,470","10,470","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Democratic","HUGHES, NETTA YOUNG","9,872","9,872","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Republican","DAILEY, MARY ANN","12,766","12,766","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Democratic","MCCAUL, EILEEN","9,368","9,368","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Libertarian","HALEY, JOHN","901","901","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Republican","BUNT, RAYMOND","20,234","20,234","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Republican","COHEN, LITA INDZEL","19,683","19,683","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Republican","LECHTER, LYNNE KESSLER","11,038","11,038","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Democratic","WILLIAMS, CONNIE","18,131","18,131","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Republican","LAWLESS, JOHN A.","17,987","17,987","","","","","","","","","",""
