"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2008 General Election","CLINTON","Representative in the General Assembly","76th Legislative District","Republican","YOST                     , HAROLD           C.","4,272","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","22,987","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI                 , ROBERT           E.","797","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Democratic","SCHOTT                   , NANCY","9,920","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Republican","MILLARD                  , DAVID            R.","15,952","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Democratic","BIGUS                    , RUSS","227","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Republican","BOBACK                   , KAREN","688","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Democratic","ALWARD                   , JOHN","2,067","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Republican","EVANS                    , JOHN             R.","4,553","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Republican","ROAE                     , BRAD","18,757","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Democratic","WHITING                  , DONALD           DUKE","2,172","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Republican","BROOKS                   , MICHELE","4,656","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Senator in the General Assembly","31st Senatorial District","Democratic","KISKIS                   , SUSAN","32,524","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Senator in the General Assembly","31st Senatorial District","Republican","VANCE                    , PATRICIA         H.","78,070","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Democratic","STEINMEIER               , DONALD           A.","11,658","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Republican","GRELL                    , GLEN             R.","24,390","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Democratic","STUSKI                   , MARGIE","11,724","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Republican","DELOZIER                 , SHERYL           M.","20,575","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN                 , ROB","4,767","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Republican","PERRY                    , SCOTT","6,663","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Democratic","SCUDDER                  , GREG","9,850","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Republican","GABIG                    , WILL","18,054","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Senator in the General Assembly","15th Senatorial District","Democratic","HIRSH                    , JUDY","55,697","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Senator in the General Assembly","15th Senatorial District","Republican","PICCOLA                  , JEFF","58,152","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","5,926","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Democratic","STEPHENSON               , DANIEL","1,055","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL               , DAVID            S.","2,515","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic","BUXTON                   , RON","21,433","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Democratic","GARCIA                   , PATRICIA","12,297","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","HELM                     , SUSAN            C. SUE","18,187","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Democratic / Republican","MARSICO                  , RON","34,732","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Democratic","BENNETT                  , PHYLLIS","10,960","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","PAYNE                    , JOHN             D.","18,760","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Senator in the General Assembly","9th Senatorial District","Democratic","LINDER                   , JOHN","35,013","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Senator in the General Assembly","9th Senatorial District","Republican","PILEGGI                  , DOMINIC","46,430","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Democratic","LEACH                    , DAYLIN","23,729","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Republican","ROGERS                   , LANCE","19,955","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND                 , THADDEUS","18,723","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","DEITMAN                  , THOMAS           G.","4,295","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR                   , STEPHEN","23,844","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Democratic","LENTZ                    , BRYAN","19,586","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","HACKETT                  , JOSEPH","15,739","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","DEFRANCISCO              , JOHN","11,994","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","MICCARELLI               , NICK","16,217","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","LEE                      , KEVIN            M.","12,400","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE                 , NICHOLAS         A.","17,669","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic / Republican","CIVERA                   , MARIO            J.","25,981","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Democratic","QUINN                    , TOM","12,513","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH                   , WILLIAM          F.","20,299","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI                   , GREG","24,305","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","DEMILIO                  , STEPHEN","11,177","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Democratic","THOMAS                   , IAN","11,796","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","KILLION                  , THOMAS","18,010","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI                , ROBERT           C.","5,774","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","BROWN                    , KAMALAH          K.","689","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS                   , RONALD           G.","5,611","0","0","","","","","","","","",""
"2008 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","5,265","0","0","","","","","","","","",""
"2008 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","8,825","0","0","","","","","","","","",""
"2008 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","SURRA                    , DAN              A.","7,168","0","0","","","","","","","","",""
"2008 General Election","ELK","Representative in the General Assembly","75th Legislative District","Republican","GABLER                   , MATT","7,211","0","0","","","","","","","","",""
"2008 General Election","ERIE","Senator in the General Assembly","21st Senatorial District","Republican","WHITE                    , MARY JO","11,032","0","0","","","","","","","","",""
"2008 General Election","ERIE","Senator in the General Assembly","21st Senatorial District","Libertarian","LUCAS                    , MARY             LEA","2,259","0","0","","","","","","","","",""
"2008 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Democratic","PURVIS                   , CINDY","45,480","0","0","","","","","","","","",""
"2008 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Republican","EARLL                    , JANE             M.","62,934","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","HARKINS                  , PATRICK          J.","18,582","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","FABRIZIO                 , FLO","21,880","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Democratic","HORNAMAN                 , JOHN","17,934","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Republican","OWEN                     , JASON","13,499","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Democratic","MITCHELL                 , RICK","8,655","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","SONNEY                   , CURT","17,414","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Democratic","ALWARD                   , JOHN","7,006","0","0","","","","","","","","",""
"2008 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS                    , JOHN             R.","12,213","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Democratic","DALEY                    , PETER            J.","3,339","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE                  , BILL","3,406","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Republican","HOPKINS                  , GREG","1,790","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Democratic","MAHONEY                  , TIM","13,704","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","51st Independent Delegation","GEARING                  , GARY","6,616","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Democratic","KULA                     , DEBERAH","14,317","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI                   , R.               TED","1,133","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Democratic","O'BARTO                  , MICHAEL          J.","937","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Republican","REESE                    , MIKE","1,516","0","0","","","","","","","","",""
"2008 General Election","FOREST","Senator in the General Assembly","21st Senatorial District","Republican","WHITE                    , MARY JO","1,780","0","0","","","","","","","","",""
"2008 General Election","FOREST","Senator in the General Assembly","21st Senatorial District","Libertarian","LUCAS                    , MARY             LEA","273","0","0","","","","","","","","",""
"2008 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Democratic / Republican","RAPP                     , KATHY            L.","2,260","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Senator in the General Assembly","33rd Senatorial District","Democratic","TUSHINGHAM               , BRUCE","17,781","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Senator in the General Assembly","33rd Senatorial District","Republican","ALLOWAY                  , RICHARD","44,016","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Representative in the General Assembly","86th Legislative District","Democratic / Republican","KELLER                   , MARK             K.","6,748","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN                 , ROB","20,035","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Republican","ROCK                     , TODD             A.","25,653","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Republican","MOUL                     , DAN","281","0","0","","","","","","","","",""
"2008 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Democratic / Republican","HESS                     , DICK             L.","6,008","0","0","","","","","","","","",""
"2008 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE                  , BILL","7,947","0","0","","","","","","","","",""
"2008 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Republican","HOPKINS                  , GREG","8,104","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Democratic / Republican","HESS                     , DICK             L.","1,040","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Republican","FLECK                    , MICHAEL          E.","14,597","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Senator in the General Assembly","41st Senatorial District","Democratic / Republican","WHITE                    , DON","34,674","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Democratic / Republican","PYLE                     , JEFFREY","6,509","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Democratic / Republican","REED                     , DAVE","24,819","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Democratic","ELMASRY                  , SAMY","1,198","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Republican","SMITH                    , SAM","2,720","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","6,146","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","12,442","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Democratic","ELMASRY                  , SAMY","6,210","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Republican","SMITH                    , SAM","12,453","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS                   , C.               ADAM","7,937","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Democratic / Republican","SMITH                    , KEN","24,359","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Democratic","MURPHY                   , KEVIN","14,933","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Republican","SHIMKUS                  , FRANK            ANDREWS","13,568","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ                  , JIM","21,411","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Representative in the General Assembly","115th Legislative District","Democratic","STABACK                  , EDWARD           G.","19,416","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Democratic","URDANETA                 , JOSE             E.","42,259","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Republican","SMUCKER                  , LLOYD            K.","51,735","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Republican","CREIGHTON                , THOMAS           C.","23,994","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Republican","TRUE                     , KATIE","25,937","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Republican","BOYD                     , SCOTT            W.","24,260","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Democratic","STURLA                   , MIKE","18,877","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Republican","BEAR                     , JOHN             C.","26,548","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Democratic","STEPHENSON               , DANIEL","7,683","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL               , DAVID            S.","16,602","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Republican","DENLINGER                , GORDON","19,505","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Republican","CUTLER                   , BRYAN","19,123","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Senator in the General Assembly","47th Senatorial District","Democratic","PETRELLA                 , JASON            M.","13,264","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Senator in the General Assembly","47th Senatorial District","Republican","VOGEL                    , ELDER","14,742","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Democratic / Republican","SAINATO                  , CHRIS","23,491","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Democratic","GIBBONS                  , JARET","8,203","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Republican","MORABITO                 , BOB","6,284","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Democratic","WHITING                  , DONALD           DUKE","1,039","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Republican","BROOKS                   , MICHELE","1,473","0","0","","","","","","","","",""
"2008 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Democratic / Republican","GINGRICH                 , MAUREE","25,647","0","0","","","","","","","","",""
"2008 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Republican","SWANGER                  , ROSEMARIE","24,814","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Senator in the General Assembly","29th Senatorial District","Democratic","SYMONS                   , PETER            PJ","2,738","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES                  , JAMES            J.","4,739","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Senator in the General Assembly","29th Senatorial District","No Party Affiliation","BAYLOR                   , DENNIS","284","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Republican","BEYER                    , KAREN            D.","18,312","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Democratic","MANN                     , JENNIFER         L.","17,862","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Republican","WELSH                    , MIKE","4,794","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Democratic","BRENNAN                  , JOSEPH           F.","13,409","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Green","GRAY                     , GUY              M.","1,999","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Republican","REICHLEY                 , DOUGLAS          G.","25,341","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON                , STEVE","6,870","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Republican","HARHART                  , JULIE","12,049","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Constitution","EDWARDS                  , CARL             C.","2,006","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Democratic","RITTER                   , JOHN             R.","9,343","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Republican","DAY                      , GARY","11,984","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","5,564","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ                  , JIM","1,600","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Democratic / Republican","EACHUS                   , TODD             A.","21,093","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Democratic","BIGUS                    , RUSS","6,640","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Republican","BOBACK                   , KAREN","15,723","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Democratic","CARROLL                  , MIKE","11,239","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","119th Legislative District","Democratic","YUDICHAK                 , JOHN             T.","19,438","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Democratic","MUNDY                    , PHYLLIS","21,508","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Democratic","PASHINSKI                , EDDIE            DAY","17,830","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Democratic","CASIMIR                  , LOUIS            TREY","12,391","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Republican","YAW                      , GENE","28,535","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Independent","DINCHER                  , MICHAEL          A.","7,817","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Democratic","MIRABITO                 , RICHARD","14,057","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Republican","HUFFMAN                  , DAVE","10,285","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Representative in the General Assembly","84th Legislative District","Republican","EVERETT                  , GARTH            D.","20,888","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","4,830","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","10,577","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Democratic / Republican","RAPP                     , KATHY            L.","3,277","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Representative in the General Assembly","67th Legislative District","Republican","CAUSER                   , MARTIN           T.","10,150","0","0","","","","","","","","",""
"2008 General Election","MERCER","Representative in the General Assembly","7th Legislative District","Democratic / Republican","LONGIETTI                , MARK","25,941","0","0","","","","","","","","",""
"2008 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Republican","STEVENSON                , DICK","7,730","0","0","","","","","","","","",""
"2008 General Election","MERCER","Representative in the General Assembly","17th Legislative District","Democratic","WHITING                  , DONALD           DUKE","6,121","0","0","","","","","","","","",""
"2008 General Election","MERCER","Representative in the General Assembly","17th Legislative District","Republican","BROOKS                   , MICHELE","10,715","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Representative in the General Assembly","81st Legislative District","Republican","FLECK                    , MICHAEL          E.","3,303","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS                   , C.               ADAM","7,733","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Democratic","TOSTI-VASEY              , JOANNE","487","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Republican","BENNINGHOFF              , KERRY","2,471","0","0","","","","","","","","",""
"2008 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","Democratic","SYMONS                   , PETER            PJ","4,100","0","0","","","","","","","","",""
"2008 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES                  , JAMES            J.","4,740","0","0","","","","","","","","",""
"2008 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","No Party Affiliation","BAYLOR                   , DENNIS","94","0","0","","","","","","","","",""
"2008 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Democratic","CARROLL                  , MIKE","9,880","0","0","","","","","","","","",""
"2008 General Election","MONROE","Representative in the General Assembly","139th Legislative District","Republican","PEIFER                   , MICHAEL          T.","1,899","0","0","","","","","","","","",""
"2008 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Democratic / Republican","SCAVELLO                 , MARIO            M.","26,386","0","0","","","","","","","","",""
"2008 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Democratic","SIPTROTH                 , JOHN             J.","13,265","0","0","","","","","","","","",""
"2008 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Republican","SIVICK                   , JOHN","6,383","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","7th Senatorial District","Democratic","HUGHES                   , VINCENT          J.","12,395","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","7th Senatorial District","Republican","PERRY                    , MARC","9,179","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Democratic","LEACH                    , DAYLIN","55,385","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Republican","ROGERS                   , LANCE","29,688","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","19th Senatorial District","Democratic","DINNIMAN                 , ANDREW           E.","5,852","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Senator in the General Assembly","19th Senatorial District","Republican","KANTROWITZ               , STEVE","5,770","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Democratic","HANSEN                   , JACK","11,646","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Republican","GODSHALL                 , ROBERT           W.","17,334","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Democratic","CUSTER                   , FRANK            X.","15,449","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Republican","HARPER                   , KATE             M.","19,675","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Democratic","BRADFORD                 , MATTHEW          D.","16,680","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Republican","MOYER                    , JAY              R.","15,781","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Democratic","PRENDERGAST              , JAMES","14,198","0","0","","","","","","","","",""
