year,Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
2020,President,Indiana,20201103,"38,440",KNOX,N/A,"16,011","11,655","Trump, Donald J.",Incumbent,"4,067","Biden, Joseph R. Jr.",Challenger,I,282,"Jorgensen, Jo",Challenger,7,"7,588",R,72.79,25.4,1.76,0.04,74.13,25.87,,,Write-In (Write-in) 7
2020,President,Indiana,20201103,"77,358",KOSCIUSKO,N/A,"35,787","26,499","Trump, Donald J.",Incumbent,"8,364","Biden, Joseph R. Jr.",Challenger,I,903,"Jorgensen, Jo",Challenger,21,"18,135",R,74.05,23.37,2.52,0.06,76.01,23.99,,,Write-In (Write-in) 21
2020,President,Indiana,20201103,"111,467",LA PORTE,N/A,"49,392","25,997","Trump, Donald J.",Incumbent,"22,427","Biden, Joseph R. Jr.",Challenger,I,968,"Jorgensen, Jo",Challenger,N/A,"3,570",R,52.63,45.41,1.96,0,53.69,46.31,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"37,128",LAGRANGE,N/A,"10,633","8,110","Trump, Donald J.",Incumbent,"2,355","Biden, Joseph R. Jr.",Challenger,I,168,"Jorgensen, Jo",Challenger,N/A,"5,755",R,76.27,22.15,1.58,0,77.5,22.5,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"496,005",LAKE,N/A,"219,956","91,760","Trump, Donald J.",Incumbent,"124,870","Biden, Joseph R. Jr.",Challenger,I,"3,212","Jorgensen, Jo",Challenger,114,"33,110",D,41.72,56.77,1.46,0.05,42.36,57.64,,,Write-In (Write-in) 114
2020,President,Indiana,20201103,"46,134",LAWRENCE,N/A,"21,025","15,601","Trump, Donald J.",Incumbent,"4,961","Biden, Joseph R. Jr.",Challenger,I,463,"Jorgensen, Jo",Challenger,N/A,"10,640",R,74.2,23.6,2.2,0,75.87,24.13,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"131,636",MADISON,N/A,"51,793","31,215","Trump, Donald J.",Incumbent,"19,524","Biden, Joseph R. Jr.",Challenger,I,"1,026","Jorgensen, Jo",Challenger,28,"11,691",R,60.27,37.7,1.98,0.05,61.52,38.48,,,Write-In (Write-in) 28
2020,President,Indiana,20201103,"903,393",MARION,N/A,"389,619","134,175","Trump, Donald J.",Incumbent,"247,772","Biden, Joseph R. Jr.",Challenger,I,"7,228","Jorgensen, Jo",Challenger,444,"113,597",D,34.44,63.59,1.86,0.11,35.13,64.87,,,Write-In (Write-in) 444
2020,President,Indiana,20201103,"47,051",MARSHALL,N/A,"19,927","13,844","Trump, Donald J.",Incumbent,"5,712","Biden, Joseph R. Jr.",Challenger,I,362,"Jorgensen, Jo",Challenger,9,"8,132",R,69.47,28.66,1.82,0.05,70.79,29.21,,,Write-In (Write-in) 9
2020,President,Indiana,20201103,"10,334",MARTIN,N/A,"5,144","4,029","Trump, Donald J.",Incumbent,"1,011","Biden, Joseph R. Jr.",Challenger,I,104,"Jorgensen, Jo",Challenger,N/A,"3,018",R,78.32,19.65,2.02,0,79.94,20.06,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"36,903",MIAMI,N/A,"14,473","10,925","Trump, Donald J.",Incumbent,"3,235","Biden, Joseph R. Jr.",Challenger,I,306,"Jorgensen, Jo",Challenger,7,"7,690",R,75.49,22.35,2.11,0.05,77.15,22.85,,,Write-In (Write-in) 7
2020,President,Indiana,20201103,"137,974",MONROE,N/A,"63,151","22,071","Trump, Donald J.",Incumbent,"39,861","Biden, Joseph R. Jr.",Challenger,I,"1,105","Jorgensen, Jo",Challenger,114,"17,790",D,34.95,63.12,1.75,0.18,35.64,64.36,,,Write-In (Write-in) 114
2020,President,Indiana,20201103,"38,124",MONTGOMERY,N/A,"17,198","12,659","Trump, Donald J.",Incumbent,"4,213","Biden, Joseph R. Jr.",Challenger,I,326,"Jorgensen, Jo",Challenger,N/A,"8,446",R,73.61,24.5,1.9,0,75.03,24.97,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"68,894",MORGAN,N/A,"36,159","27,512","Trump, Donald J.",Incumbent,"7,781","Biden, Joseph R. Jr.",Challenger,I,862,"Jorgensen, Jo",Challenger,4,"19,731",R,76.09,21.52,2.38,0.01,77.95,22.05,,,Write-In (Write-in) 4
2020,President,Indiana,20201103,"14,244",NEWTON,N/A,"6,591","4,942","Trump, Donald J.",Incumbent,"1,509","Biden, Joseph R. Jr.",Challenger,I,140,"Jorgensen, Jo",Challenger,N/A,"3,433",R,74.98,22.89,2.12,0,76.61,23.39,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"47,536",NOBLE,N/A,"19,190","14,195","Trump, Donald J.",Incumbent,"4,660","Biden, Joseph R. Jr.",Challenger,I,335,"Jorgensen, Jo",Challenger,N/A,"9,535",R,73.97,24.28,1.75,0,75.29,24.71,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"6,128",OHIO,N/A,"3,075","2,054","Trump, Donald J.",Incumbent,668,"Biden, Joseph R. Jr.",Challenger,I,353,"Jorgensen, Jo",Challenger,N/A,"1,386",R,66.8,21.72,11.48,0,75.46,24.54,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"19,840",ORANGE,N/A,"8,832","6,432","Trump, Donald J.",Incumbent,"2,224","Biden, Joseph R. Jr.",Challenger,I,174,"Jorgensen, Jo",Challenger,2,"4,208",R,72.83,25.18,1.97,0.02,74.31,25.69,,,Write-In (Write-in) 2
2020,President,Indiana,20201103,"21,575",OWEN,N/A,"9,904","7,286","Trump, Donald J.",Incumbent,"2,420","Biden, Joseph R. Jr.",Challenger,I,198,"Jorgensen, Jo",Challenger,N/A,"4,866",R,73.57,24.43,2,0,75.07,24.93,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"17,339",PARKE,N/A,"7,013","5,400","Trump, Donald J.",Incumbent,"1,503","Biden, Joseph R. Jr.",Challenger,I,110,"Jorgensen, Jo",Challenger,N/A,"3,897",R,77,21.43,1.57,0,78.23,21.77,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"19,338",PERRY,N/A,"8,722","5,345","Trump, Donald J.",Incumbent,"3,203","Biden, Joseph R. Jr.",Challenger,I,174,"Jorgensen, Jo",Challenger,N/A,"2,142",R,61.28,36.72,1.99,0,62.53,37.47,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"12,845",PIKE,N/A,"6,220","4,692","Trump, Donald J.",Incumbent,"1,415","Biden, Joseph R. Jr.",Challenger,I,113,"Jorgensen, Jo",Challenger,N/A,"3,277",R,75.43,22.75,1.82,0,76.83,23.17,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"164,343",PORTER,N/A,"86,509","45,008","Trump, Donald J.",Incumbent,"39,746","Biden, Joseph R. Jr.",Challenger,I,"1,656","Jorgensen, Jo",Challenger,99,"5,262",R,52.03,45.94,1.91,0.11,53.1,46.9,,,Write-In (Write-in) 99
2020,President,Indiana,20201103,"25,910",POSEY,N/A,"13,236","9,206","Trump, Donald J.",Incumbent,"3,811","Biden, Joseph R. Jr.",Challenger,I,214,"Jorgensen, Jo",Challenger,5,"5,395",R,69.55,28.79,1.62,0.04,70.72,29.28,,,Write-In (Write-in) 5
2020,President,Indiana,20201103,"13,402",PULASKI,N/A,"5,806","4,246","Trump, Donald J.",Incumbent,"1,463","Biden, Joseph R. Jr.",Challenger,I,97,"Jorgensen, Jo",Challenger,N/A,"2,783",R,73.13,25.2,1.67,0,74.37,25.63,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"37,963",PUTNAM,N/A,"16,597","12,278","Trump, Donald J.",Incumbent,"3,946","Biden, Joseph R. Jr.",Challenger,I,371,"Jorgensen, Jo",Challenger,2,"8,332",R,73.98,23.78,2.24,0.01,75.68,24.32,,,Write-In (Write-in) 2
2020,President,Indiana,20201103,"26,171",RANDOLPH,N/A,"11,070","8,312","Trump, Donald J.",Incumbent,"2,513","Biden, Joseph R. Jr.",Challenger,I,243,"Jorgensen, Jo",Challenger,2,"5,799",R,75.09,22.7,2.2,0.02,76.79,23.21,,,Write-In (Write-in) 2
2020,President,Indiana,20201103,"28,818",RIPLEY,N/A,"14,271","11,261","Trump, Donald J.",Incumbent,"2,774","Biden, Joseph R. Jr.",Challenger,I,229,"Jorgensen, Jo",Challenger,7,"8,487",R,78.91,19.44,1.6,0.05,80.24,19.76,,,Write-In (Write-in) 7
2020,President,Indiana,20201103,"17,392",RUSH,N/A,"7,932","6,035","Trump, Donald J.",Incumbent,"1,754","Biden, Joseph R. Jr.",Challenger,I,143,"Jorgensen, Jo",Challenger,N/A,"4,281",R,76.08,22.11,1.8,0,77.48,22.52,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"24,181",SCOTT,N/A,"10,167","7,331","Trump, Donald J.",Incumbent,"2,701","Biden, Joseph R. Jr.",Challenger,I,134,"Jorgensen, Jo",Challenger,1,"4,630",R,72.11,26.57,1.32,0.01,73.08,26.92,,,Write-In (Write-in) 1
2020,President,Indiana,20201103,"44,436",SHELBY,N/A,"19,991","14,568","Trump, Donald J.",Incumbent,"5,023","Biden, Joseph R. Jr.",Challenger,I,400,"Jorgensen, Jo",Challenger,N/A,"9,545",R,72.87,25.13,2,0,74.36,25.64,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"20,952",SPENCER,N/A,"10,769","7,357","Trump, Donald J.",Incumbent,"3,213","Biden, Joseph R. Jr.",Challenger,I,199,"Jorgensen, Jo",Challenger,N/A,"4,144",R,68.32,29.84,1.85,0,69.6,30.4,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"266,931",ST. JOSEPH,N/A,"115,238","53,164","Trump, Donald J.",Incumbent,"59,896","Biden, Joseph R. Jr.",Challenger,I,"1,925","Jorgensen, Jo",Challenger,253,"6,732",D,46.13,51.98,1.67,0.22,47.02,52.98,,,Write-In (Write-in) 253
2020,President,Indiana,20201103,"23,363",STARKE,N/A,"10,290","7,466","Trump, Donald J.",Incumbent,"2,650","Biden, Joseph R. Jr.",Challenger,I,174,"Jorgensen, Jo",Challenger,N/A,"4,816",R,72.56,25.75,1.69,0,73.8,26.2,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"34,185",STEUBEN,N/A,"16,162","11,327","Trump, Donald J.",Incumbent,"4,513","Biden, Joseph R. Jr.",Challenger,I,312,"Jorgensen, Jo",Challenger,10,"6,814",R,70.08,27.92,1.93,0.06,71.51,28.49,,,Write-In (Write-in) 10
2020,President,Indiana,20201103,"21,475",SULLIVAN,N/A,"8,994","6,691","Trump, Donald J.",Incumbent,"2,153","Biden, Joseph R. Jr.",Challenger,I,150,"Jorgensen, Jo",Challenger,N/A,"4,538",R,74.39,23.94,1.67,0,75.66,24.34,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"10,613",SWITZERLAND,N/A,"4,154","3,133","Trump, Donald J.",Incumbent,964,"Biden, Joseph R. Jr.",Challenger,I,55,"Jorgensen, Jo",Challenger,2,"2,169",R,75.42,23.21,1.32,0.05,76.47,23.53,,,Write-In (Write-in) 2
2020,President,Indiana,20201103,"172,780",TIPPECANOE,N/A,"71,448","34,581","Trump, Donald J.",Incumbent,"35,017","Biden, Joseph R. Jr.",Challenger,I,"1,832","Jorgensen, Jo",Challenger,18,436,D,48.4,49.01,2.56,0.03,49.69,50.31,,,Write-In (Write-in) 18
2020,President,Indiana,20201103,"15,936",TIPTON,N/A,"8,116","6,110","Trump, Donald J.",Incumbent,"1,834","Biden, Joseph R. Jr.",Challenger,I,171,"Jorgensen, Jo",Challenger,1,"4,276",R,75.28,22.6,2.11,0.01,76.91,23.09,,,Write-In (Write-in) 1
2020,President,Indiana,20201103,"7,516",UNION,N/A,"3,483","2,688","Trump, Donald J.",Incumbent,736,"Biden, Joseph R. Jr.",Challenger,I,59,"Jorgensen, Jo",Challenger,N/A,"1,952",R,77.17,21.13,1.69,0,78.5,21.5,,,Write-In (Write-in) 0
2020,President,Indiana,20201103,"179,703",VANDERBURGH,N/A,"77,662","41,844","Trump, Donald J.",Incumbent,"34,415","Biden, Joseph R. Jr.",Challenger,I,"1,322","Jorgensen, Jo",Challenger,81,"7,429",R,53.88,44.31,1.7,0.1,54.87,45.13,,,Write-In (Write-in) 81
2020,President,Indiana,20201103,"16,212",VERMILLION,N/A,"7,481","5,184","Trump, Donald J.",Incumbent,"2,145","Biden, Joseph R. Jr.",Challenger,I,151,"Jorgensen, Jo",Challenger,1,"3,039",R,69.3,28.67,2.02,0.01,70.73,29.27,,,Write-In (Write-in) 1
2020,President,Indiana,20201103,"107,848",VIGO,N/A,"43,594","24,545","Trump, Donald J.",Incumbent,"18,123","Biden, Joseph R. Jr.",Challenger,I,900,"Jorgensen, Jo",Challenger,26,"6,422",R,56.3,41.57,2.06,0.06,57.53,42.47,,,Write-In (Write-in) 26
2020,President,Indiana,20201103,"32,888",WABASH,N/A,"14,576","10,762","Trump, Donald J.",Incumbent,"3,494","Biden, Joseph R. Jr.",Challenger,I,317,"Jorgensen, Jo",Challenger,3,"7,268",R,73.83,23.97,2.17,0.02,75.49,24.51,,,Write-In (Write-in) 3
2020,President,Indiana,20201103,"8,508",WARREN,N/A,"4,472","3,401","Trump, Donald J.",Incumbent,974,"Biden, Joseph R. Jr.",Challenger,I,96,"Jorgensen, Jo",Challenger,1,"2,427",R,76.05,21.78,2.15,0.02,77.74,22.26,,,Write-In (Write-in) 1
2020,President,Indiana,20201103,"59,689",WARRICK,N/A,"33,829","21,326","Trump, Donald J.",Incumbent,"11,923","Biden, Joseph R. Jr.",Challenger,I,557,"Jorgensen, Jo",Challenger,23,"9,403",R,63.04,35.24,1.65,0.07,64.14,35.86,,,Write-In (Write-in) 23
2020,President,Indiana,20201103,"28,262",WASHINGTON,N/A,"12,139","9,114","Trump, Donald J.",Incumbent,"2,784","Biden, Joseph R. Jr.",Challenger,I,233,"Jorgensen, Jo",Challenger,8,"6,330",R,75.08,22.93,1.92,0.07,76.6,23.4,,,Write-In (Write-in) 8
2020,President,Indiana,20201103,"68,917",WAYNE,N/A,"27,679","17,567","Trump, Donald J.",Incumbent,"9,524","Biden, Joseph R. Jr.",Challenger,I,571,"Jorgensen, Jo",Challenger,17,"8,043",R,63.47,34.41,2.06,0.06,64.84,35.16,,,Write-In (Write-in) 17
2020,President,Indiana,20201103,"27,636",WELLS,N/A,"14,050","10,855","Trump, Donald J.",Incumbent,"2,928","Biden, Joseph R. Jr.",Challenger,I,261,"Jorgensen, Jo",Challenger,6,"7,927",R,77.26,20.84,1.86,0.04,78.76,21.24,,,Write-In (Write-in) 6
2020,President,Indiana,20201103,"24,643",WHITE,N/A,"11,166","7,957","Trump, Donald J.",Incumbent,"3,032","Biden, Joseph R. Jr.",Challenger,I,170,"Jorgensen, Jo",Challenger,7,"4,925",R,71.26,27.15,1.52,0.06,72.41,27.59,,,Write-In (Write-in) 7
2020,President,Indiana,20201103,"33,292",WHITLEY,N/A,"17,556","12,862","Trump, Donald J.",Incumbent,"4,234","Biden, Joseph R. Jr.",Challenger,I,453,"Jorgensen, Jo",Challenger,7,"8,628",R,73.26,24.12,2.58,0.04,75.23,24.77,,,Write-In (Write-in) 7
2020,President,Iowa,20201103,"7,682",ADAIR,N/A,"4,177","2,917","Trump, Donald J.",Incumbent,"1,198","Biden, Joseph R. Jr.",Challenger,I,35,"Jorgensen, Jo",Challenger,27,"1,719",R,69.83,28.68,0.84,0.65,70.89,29.11,,,"Hawkins, Howie (Independent) 4; Write-In (Write-in) 5; De La Fuente, Roque (Independent) 6; West, Kanye (Independent) 7; Blankenship, Don (Independent) 4; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 0"
2020,President,Iowa,20201103,"4,029",ADAMS,N/A,"2,160","1,530","Trump, Donald J.",Incumbent,590,"Biden, Joseph R. Jr.",Challenger,I,27,"Jorgensen, Jo",Challenger,13,940,R,70.83,27.31,1.25,0.6,72.17,27.83,,,"Hawkins, Howie (Independent) 1; Write-In (Write-in) 5; De La Fuente, Roque (Independent) 2; West, Kanye (Independent) 2; Blankenship, Don (Independent) 3; Pierce, Brock (Independent) 0; King, Ricki Sue (Genealogy Know Your Family History) 0"
2020,President,Iowa,20201103,"14,330",ALLAMAKEE,N/A,"7,422","4,735","Trump, Donald J.",Incumbent,"2,576","Biden, Joseph R. Jr.",Challenger,I,71,"Jorgensen, Jo",Challenger,40,"2,159",R,63.8,34.71,0.96,0.54,64.77,35.23,,,"Hawkins, Howie (Independent) 4; Write-In (Write-in) 9; De La Fuente, Roque (Independent) 4; West, Kanye (Independent) 5; Blankenship, Don (Independent) 12; Pierce, Brock (Independent) 5; King, Ricki Sue (Genealogy Know Your Family History) 1"
2020,President,Iowa,20201103,"12,887",APPANOOSE,N/A,"6,516","4,512","Trump, Donald J.",Incumbent,"1,891","Biden, Joseph R. Jr.",Challenger,I,72,"Jorgensen, Jo",Challenger,41,"2,621",R,69.24,29.02,1.1,0.63,70.47,29.53,,,"Hawkins, Howie (Independent) 9; Write-In (Write-in) 10; De La Fuente, Roque (Independent) 2; West, Kanye (Independent) 6; Blankenship, Don (Independent) 5; Pierce, Brock (Independent) 4; King, Ricki Sue (Genealogy Know Your Family History) 5"
2020,President,Iowa,20201103,"6,119",AUDUBON,N/A,"3,420","2,295","Trump, Donald J.",Incumbent,"1,071","Biden, Joseph R. Jr.",Challenger,I,32,"Jorgensen, Jo",Challenger,22,"1,224",R,67.11,31.32,0.94,0.64,68.18,31.82,,,"Hawkins, Howie (Independent) 7; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 1; West, Kanye (Independent) 2; Blankenship, Don (Independent) 5; Pierce, Brock (Independent) 3; King, Ricki Sue (Genealogy Know Your Family History) 0"
2020,President,Iowa,20201103,"26,076",BENTON,N/A,"14,642","9,188","Trump, Donald J.",Incumbent,"5,160","Biden, Joseph R. Jr.",Challenger,I,186,"Jorgensen, Jo",Challenger,108,"4,028",R,62.75,35.24,1.27,0.74,64.04,35.96,,,"Hawkins, Howie (Independent) 29; Write-In (Write-in) 20; De La Fuente, Roque (Independent) 13; West, Kanye (Independent) 19; Blankenship, Don (Independent) 21; Pierce, Brock (Independent) 3; King, Ricki Sue (Genealogy Know Your Family History) 3"
2020,President,Iowa,20201103,"131,090",BLACK HAWK,N/A,"66,593","29,640","Trump, Donald J.",Incumbent,"35,647","Biden, Joseph R. Jr.",Challenger,I,722,"Jorgensen, Jo",Challenger,584,"6,007",D,44.51,53.53,1.08,0.88,45.4,54.6,,,"Hawkins, Howie (Independent) 103; Write-In (Write-in) 173; De La Fuente, Roque (Independent) 54; West, Kanye (Independent) 146; Blankenship, Don (Independent) 67; Pierce, Brock (Independent) 21; King, Ricki Sue (Genealogy Know Your Family History) 20"
2020,President,Iowa,20201103,"26,306",BOONE,N/A,"15,340","8,695","Trump, Donald J.",Incumbent,"6,303","Biden, Joseph R. Jr.",Challenger,I,198,"Jorgensen, Jo",Challenger,144,"2,392",R,56.68,41.09,1.29,0.94,57.97,42.03,,,"Hawkins, Howie (Independent) 24; Write-In (Write-in) 34; De La Fuente, Roque (Independent) 15; West, Kanye (Independent) 34; Blankenship, Don (Independent) 19; Pierce, Brock (Independent) 11; King, Ricki Sue (Genealogy Know Your Family History) 7"
2020,President,Iowa,20201103,"24,276",BREMER,N/A,"14,546","8,294","Trump, Donald J.",Incumbent,"5,958","Biden, Joseph R. Jr.",Challenger,I,185,"Jorgensen, Jo",Challenger,109,"2,336",R,57.02,40.96,1.27,0.75,58.2,41.8,,,"Hawkins, Howie (Independent) 24; Write-In (Write-in) 30; De La Fuente, Roque (Independent) 8; West, Kanye (Independent) 20; Blankenship, Don (Independent) 19; Pierce, Brock (Independent) 4; King, Ricki Sue (Genealogy Know Your Family History) 4"
2020,President,Iowa,20201103,"20,958",BUCHANAN,N/A,"10,774","6,420","Trump, Donald J.",Incumbent,"4,169","Biden, Joseph R. Jr.",Challenger,I,96,"Jorgensen, Jo",Challenger,89,"2,251",R,59.59,38.7,0.89,0.83,60.63,39.37,,,"Hawkins, Howie (Independent) 20; Write-In (Write-in) 10; De La Fuente, Roque (Independent) 14; West, Kanye (Independent) 22; Blankenship, Don (Independent) 19; Pierce, Brock (Independent) 0; King, Ricki Sue (Genealogy Know Your Family History) 4"
2020,President,Iowa,20201103,"20,260",BUENA VISTA,N/A,"8,167","5,056","Trump, Donald J.",Incumbent,"2,961","Biden, Joseph R. Jr.",Challenger,I,66,"Jorgensen, Jo",Challenger,84,"2,095",R,61.91,36.26,0.81,1.03,63.07,36.93,,,"Hawkins, Howie (Independent) 10; Write-In (Write-in) 18; De La Fuente, Roque (Independent) 15; West, Kanye (Independent) 20; Blankenship, Don (Independent) 15; Pierce, Brock (Independent) 3; King, Ricki Sue (Genealogy Know Your Family History) 3"
2020,President,Iowa,20201103,"14,867",BUTLER,N/A,"8,098","5,542","Trump, Donald J.",Incumbent,"2,424","Biden, Joseph R. Jr.",Challenger,I,68,"Jorgensen, Jo",Challenger,64,"3,118",R,68.44,29.93,0.84,0.79,69.57,30.43,,,"Hawkins, Howie (Independent) 14; Write-In (Write-in) 14; De La Fuente, Roque (Independent) 4; West, Kanye (Independent) 13; Blankenship, Don (Independent) 8; Pierce, Brock (Independent) 8; King, Ricki Sue (Genealogy Know Your Family History) 3"
2020,President,Iowa,20201103,"9,670",CALHOUN,N/A,"5,258","3,689","Trump, Donald J.",Incumbent,"1,470","Biden, Joseph R. Jr.",Challenger,I,59,"Jorgensen, Jo",Challenger,40,"2,219",R,70.16,27.96,1.12,0.76,71.51,28.49,,,"Hawkins, Howie (Independent) 3; Write-In (Write-in) 9; De La Fuente, Roque (Independent) 5; West, Kanye (Independent) 10; Blankenship, Don (Independent) 8; Pierce, Brock (Independent) 2; King, Ricki Sue (Genealogy Know Your Family History) 3"
2020,President,Iowa,20201103,"20,816",CARROLL,N/A,"11,335","7,737","Trump, Donald J.",Incumbent,"3,454","Biden, Joseph R. Jr.",Challenger,I,68,"Jorgensen, Jo",Challenger,76,"4,283",R,68.26,30.47,0.6,0.67,69.14,30.86,,,"Hawkins, Howie (Independent) 13; Write-In (Write-in) 29; De La Fuente, Roque (Independent) 9; West, Kanye (Independent) 15; Blankenship, Don (Independent) 8; Pierce, Brock (Independent) 0; King, Ricki Sue (Genealogy Know Your Family History) 2"
2020,President,Iowa,20201103,"13,956",CASS,N/A,"7,276","4,969","Trump, Donald J.",Incumbent,"2,201","Biden, Joseph R. Jr.",Challenger,I,61,"Jorgensen, Jo",Challenger,45,"2,768",R,68.29,30.25,0.84,0.62,69.3,30.7,,,"Hawkins, Howie (Independent) 8; Write-In (Write-in) 10; De La Fuente, Roque (Independent) 3; West, Kanye (Independent) 12; Blankenship, Don (Independent) 10; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 1"
2020,President,Iowa,20201103,"18,499",CEDAR,N/A,"10,703","6,161","Trump, Donald J.",Incumbent,"4,337","Biden, Joseph R. Jr.",Challenger,I,124,"Jorgensen, Jo",Challenger,81,"1,824",R,57.56,40.52,1.16,0.76,58.69,41.31,,,"Hawkins, Howie (Independent) 22; Write-In (Write-in) 23; De La Fuente, Roque (Independent) 6; West, Kanye (Independent) 12; Blankenship, Don (Independent) 14; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 3"
2020,President,Iowa,20201103,"44,151",CERRO GORDO,N/A,"23,801","12,442","Trump, Donald J.",Incumbent,"10,941","Biden, Joseph R. Jr.",Challenger,I,196,"Jorgensen, Jo",Challenger,222,"1,501",R,52.28,45.97,0.82,0.93,53.21,46.79,,,"Hawkins, Howie (Independent) 42; Write-In (Write-in) 57; De La Fuente, Roque (Independent) 36; West, Kanye (Independent) 48; Blankenship, Don (Independent) 25; Pierce, Brock (Independent) 9; King, Ricki Sue (Genealogy Know Your Family History) 5"
2020,President,Iowa,20201103,"12,072",CHEROKEE,N/A,"6,518","4,495","Trump, Donald J.",Incumbent,"1,936","Biden, Joseph R. Jr.",Challenger,I,48,"Jorgensen, Jo",Challenger,39,"2,559",R,68.96,29.7,0.74,0.6,69.9,30.1,,,"Hawkins, Howie (Independent) 3; Write-In (Write-in) 15; De La Fuente, Roque (Independent) 6; West, Kanye (Independent) 8; Blankenship, Don (Independent) 6; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 0"
2020,President,Iowa,20201103,"12,439",CHICKASAW,N/A,"6,631","4,308","Trump, Donald J.",Incumbent,"2,233","Biden, Joseph R. Jr.",Challenger,I,47,"Jorgensen, Jo",Challenger,43,"2,075",R,64.97,33.68,0.71,0.65,65.86,34.14,,,"Hawkins, Howie (Independent) 10; Write-In (Write-in) 14; De La Fuente, Roque (Independent) 6; West, Kanye (Independent) 2; Blankenship, Don (Independent) 6; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 4"
2020,President,Iowa,20201103,"9,286",CLARKE,N/A,"4,670","3,144","Trump, Donald J.",Incumbent,"1,466","Biden, Joseph R. Jr.",Challenger,I,34,"Jorgensen, Jo",Challenger,26,"1,678",R,67.32,31.39,0.73,0.56,68.2,31.8,,,"Hawkins, Howie (Independent) 3; Write-In (Write-in) 9; De La Fuente, Roque (Independent) 1; West, Kanye (Independent) 8; Blankenship, Don (Independent) 3; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 1"
2020,President,Iowa,20201103,"16,667",CLAY,N/A,"8,969","6,137","Trump, Donald J.",Incumbent,"2,662","Biden, Joseph R. Jr.",Challenger,I,101,"Jorgensen, Jo",Challenger,69,"3,475",R,68.42,29.68,1.13,0.77,69.75,30.25,,,"Hawkins, Howie (Independent) 8; Write-In (Write-in) 21; De La Fuente, Roque (Independent) 5; West, Kanye (Independent) 19; Blankenship, Don (Independent) 11; Pierce, Brock (Independent) 3; King, Ricki Sue (Genealogy Know Your Family History) 2"
2020,President,Iowa,20201103,"18,129",CLAYTON,N/A,"9,594","6,106","Trump, Donald J.",Incumbent,"3,340","Biden, Joseph R. Jr.",Challenger,I,82,"Jorgensen, Jo",Challenger,66,"2,766",R,63.64,34.81,0.85,0.69,64.64,35.36,,,"Hawkins, Howie (Independent) 18; Write-In (Write-in) 13; De La Fuente, Roque (Independent) 5; West, Kanye (Independent) 14; Blankenship, Don (Independent) 10; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 5"
2020,President,Iowa,20201103,"49,116",CLINTON,N/A,"24,687","13,361","Trump, Donald J.",Incumbent,"10,812","Biden, Joseph R. Jr.",Challenger,I,314,"Jorgensen, Jo",Challenger,200,"2,549",R,54.12,43.8,1.27,0.81,55.27,44.73,,,"Hawkins, Howie (Independent) 47; Write-In (Write-in) 49; De La Fuente, Roque (Independent) 6; West, Kanye (Independent) 47; Blankenship, Don (Independent) 36; Pierce, Brock (Independent) 6; King, Ricki Sue (Genealogy Know Your Family History) 9"
2020,President,Iowa,20201103,"17,096",CRAWFORD,N/A,"7,154","4,854","Trump, Donald J.",Incumbent,"2,220","Biden, Joseph R. Jr.",Challenger,I,42,"Jorgensen, Jo",Challenger,38,"2,634",R,67.85,31.03,0.59,0.53,68.62,31.38,,,"Hawkins, Howie (Independent) 8; Write-In (Write-in) 8; De La Fuente, Roque (Independent) 2; West, Kanye (Independent) 9; Blankenship, Don (Independent) 6; Pierce, Brock (Independent) 1; King, Ricki Sue (Genealogy Know Your Family History) 4"
